figure,pdf_page,study_area,study_area_label,country,scenario,band,rgb,available,successful_microenvironment_measurements,digitized_mean_mw_m2,median_pixel_rows,pixel_resolution_mw_m2,across_x_spread_mw_m2,resolved_from_raster
A6,22,LC,"Urban area, large city",Austria,DL,DECT,254-196-79,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,WiFi 5 GHz,158-154-200,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,ISM/WiFi 2.4 GHz,117-107-177,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile UL 700 MHz,8-48-107,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile UL 800 MHz,8-81-156,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile UL 900 MHz,33-113-181,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile UL 1.8 GHz,66-146-198,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile UL 2.1 GHz,107-174-214,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile UL 2.6 GHz,158-202-225,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile TDD 2.6 GHz,247-104-161,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile TDD 3.5 GHz,221-52-151,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile SDL 700 MHz,0-68-27,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 700 MHz,0-109-44,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 800 MHz,35-139-69,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 900 MHz,65-174-118,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 1.4 GHz,102-194-164,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 1.8 GHz,153-216-201,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 2.1 GHz,204-236-230,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Austria,DL,Mobile DL 2.6 GHz,229-245-249,false,0,,,0.045819,,false
A6,22,LC,"Urban area, large city",Belgium,DL,Broadcast,189-189-189,true,23,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,DECT,254-196-79,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,WiFi 5 GHz,158-154-200,true,23,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,ISM/WiFi 2.4 GHz,117-107-177,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile UL 700 MHz,8-48-107,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile UL 800 MHz,8-81-156,true,23,0.549828,12.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile UL 900 MHz,33-113-181,true,23,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile UL 1.8 GHz,66-146-198,true,23,0.870561,19.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile UL 2.1 GHz,107-174-214,true,23,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile UL 2.6 GHz,158-202-225,true,23,0.733104,16.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile TDD 2.6 GHz,247-104-161,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile TDD 3.5 GHz,221-52-151,true,23,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile SDL 700 MHz,0-68-27,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 700 MHz,0-109-44,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 800 MHz,35-139-69,true,23,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 900 MHz,65-174-118,true,23,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 1.4 GHz,102-194-164,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 1.8 GHz,153-216-201,true,23,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 2.1 GHz,204-236-230,true,23,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Belgium,DL,Mobile DL 2.6 GHz,229-245-249,true,23,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Broadcast,189-189-189,true,31,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,DECT,254-196-79,true,31,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",France,DL,WiFi 5 GHz,158-154-200,true,31,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,ISM/WiFi 2.4 GHz,117-107-177,true,31,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile UL 700 MHz,8-48-107,true,31,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",France,DL,Mobile UL 800 MHz,8-81-156,true,31,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile UL 900 MHz,33-113-181,true,31,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",France,DL,Mobile UL 1.8 GHz,66-146-198,true,31,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile UL 2.1 GHz,107-174-214,true,31,0.458190,10.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile UL 2.6 GHz,158-202-225,true,31,1.695304,37.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile TDD 2.6 GHz,247-104-161,true,31,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",France,DL,Mobile TDD 3.5 GHz,221-52-151,true,31,3.115693,68.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile SDL 700 MHz,0-68-27,true,31,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 700 MHz,0-109-44,true,31,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 800 MHz,35-139-69,true,31,0.320733,7.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 900 MHz,65-174-118,true,31,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 1.4 GHz,102-194-164,true,31,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 1.8 GHz,153-216-201,true,31,0.549828,12.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 2.1 GHz,204-236-230,true,31,0.366552,8.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",France,DL,Mobile DL 2.6 GHz,229-245-249,true,31,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Broadcast,189-189-189,true,18,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,DECT,254-196-79,true,18,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Hungary,DL,WiFi 5 GHz,158-154-200,true,18,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,ISM/WiFi 2.4 GHz,117-107-177,true,18,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile UL 700 MHz,8-48-107,true,18,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile UL 800 MHz,8-81-156,true,18,0.320733,7.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile UL 900 MHz,33-113-181,true,18,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile UL 1.8 GHz,66-146-198,true,18,0.320733,7.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile UL 2.1 GHz,107-174-214,true,18,1.145475,25.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile UL 2.6 GHz,158-202-225,true,18,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile TDD 2.6 GHz,247-104-161,true,18,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile TDD 3.5 GHz,221-52-151,true,18,1.099656,24.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile SDL 700 MHz,0-68-27,true,18,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 700 MHz,0-109-44,true,18,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 800 MHz,35-139-69,true,18,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 900 MHz,65-174-118,true,18,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 1.4 GHz,102-194-164,true,18,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 1.8 GHz,153-216-201,true,18,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 2.1 GHz,204-236-230,true,18,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Hungary,DL,Mobile DL 2.6 GHz,229-245-249,true,18,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Broadcast,189-189-189,true,12,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,DECT,254-196-79,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,WiFi 5 GHz,158-154-200,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,ISM/WiFi 2.4 GHz,117-107-177,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile UL 700 MHz,8-48-107,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile UL 800 MHz,8-81-156,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile UL 900 MHz,33-113-181,true,12,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile UL 1.8 GHz,66-146-198,true,12,1.512027,33.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile UL 2.1 GHz,107-174-214,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile UL 2.6 GHz,158-202-225,true,12,0.504009,11.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile TDD 2.6 GHz,247-104-161,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile TDD 3.5 GHz,221-52-151,true,12,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile SDL 700 MHz,0-68-27,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 700 MHz,0-109-44,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 800 MHz,35-139-69,true,12,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 900 MHz,65-174-118,true,12,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 1.4 GHz,102-194-164,true,12,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 1.8 GHz,153-216-201,true,12,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 2.1 GHz,204-236-230,true,12,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Italy,DL,Mobile DL 2.6 GHz,229-245-249,true,12,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Broadcast,189-189-189,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,DECT,254-196-79,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Netherlands,DL,WiFi 5 GHz,158-154-200,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Netherlands,DL,ISM/WiFi 2.4 GHz,117-107-177,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile UL 700 MHz,8-48-107,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile UL 800 MHz,8-81-156,true,16,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile UL 900 MHz,33-113-181,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile UL 1.8 GHz,66-146-198,true,16,7.972509,174.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile UL 2.1 GHz,107-174-214,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile UL 2.6 GHz,158-202-225,true,16,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile TDD 2.6 GHz,247-104-161,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile TDD 3.5 GHz,221-52-151,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile SDL 700 MHz,0-68-27,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 700 MHz,0-109-44,true,16,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 800 MHz,35-139-69,true,16,0.274914,6.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 900 MHz,65-174-118,true,16,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 1.4 GHz,102-194-164,true,16,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 1.8 GHz,153-216-201,true,16,0.549828,12.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 2.1 GHz,204-236-230,true,16,0.366552,8.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Netherlands,DL,Mobile DL 2.6 GHz,229-245-249,true,16,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Broadcast,189-189-189,true,23,0.320733,7.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,DECT,254-196-79,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,WiFi 5 GHz,158-154-200,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,ISM/WiFi 2.4 GHz,117-107-177,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile UL 700 MHz,8-48-107,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile UL 800 MHz,8-81-156,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile UL 900 MHz,33-113-181,true,23,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile UL 1.8 GHz,66-146-198,true,23,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile UL 2.1 GHz,107-174-214,true,23,0.733104,16.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile UL 2.6 GHz,158-202-225,true,23,0.778923,17.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile TDD 2.6 GHz,247-104-161,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile TDD 3.5 GHz,221-52-151,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile SDL 700 MHz,0-68-27,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 700 MHz,0-109-44,true,23,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 800 MHz,35-139-69,true,23,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 900 MHz,65-174-118,true,23,0.320733,7.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 1.4 GHz,102-194-164,true,23,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 1.8 GHz,153-216-201,true,23,0.412371,9.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 2.1 GHz,204-236-230,true,23,0.458190,10.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Poland,DL,Mobile DL 2.6 GHz,229-245-249,true,23,0.274914,6.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Broadcast,189-189-189,true,21,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,DECT,254-196-79,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,WiFi 5 GHz,158-154-200,true,21,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,ISM/WiFi 2.4 GHz,117-107-177,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,Mobile UL 700 MHz,8-48-107,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,Mobile UL 800 MHz,8-81-156,true,21,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile UL 900 MHz,33-113-181,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,Mobile UL 1.8 GHz,66-146-198,true,21,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile UL 2.1 GHz,107-174-214,true,21,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile UL 2.6 GHz,158-202-225,true,21,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile TDD 2.6 GHz,247-104-161,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,Mobile TDD 3.5 GHz,221-52-151,true,21,2.336770,51.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile SDL 700 MHz,0-68-27,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 700 MHz,0-109-44,true,21,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 800 MHz,35-139-69,true,21,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 900 MHz,65-174-118,true,21,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 1.4 GHz,102-194-164,true,21,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 1.8 GHz,153-216-201,true,21,0.320733,7.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 2.1 GHz,204-236-230,true,21,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Spain,DL,Mobile DL 2.6 GHz,229-245-249,true,21,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Broadcast,189-189-189,true,16,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,DECT,254-196-79,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Switzerland,DL,WiFi 5 GHz,158-154-200,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,ISM/WiFi 2.4 GHz,117-107-177,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile UL 700 MHz,8-48-107,true,16,0.229095,5.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile UL 800 MHz,8-81-156,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile UL 900 MHz,33-113-181,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile UL 1.8 GHz,66-146-198,true,16,0.137457,3.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile UL 2.1 GHz,107-174-214,true,16,0.412371,9.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile UL 2.6 GHz,158-202-225,true,16,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile TDD 2.6 GHz,247-104-161,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile TDD 3.5 GHz,221-52-151,true,16,5.315006,116.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile SDL 700 MHz,0-68-27,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 700 MHz,0-109-44,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 800 MHz,35-139-69,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 900 MHz,65-174-118,true,16,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 1.4 GHz,102-194-164,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 1.8 GHz,153-216-201,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 2.1 GHz,204-236-230,true,16,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",Switzerland,DL,Mobile DL 2.6 GHz,229-245-249,true,16,0.045819,1.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",UK,DL,Broadcast,189-189-189,true,19,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",UK,DL,DECT,254-196-79,true,19,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",UK,DL,WiFi 5 GHz,158-154-200,true,19,0.000000,0.0,0.045819,0.000000,false
A6,22,LC,"Urban area, large city",UK,DL,ISM/WiFi 2.4 GHz,117-107-177,true,19,0.091638,2.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",UK,DL,Mobile UL 700 MHz,8-48-107,true,19,0.183276,4.0,0.045819,0.000000,true
A6,22,LC,"Urban area, large city",UK,DL,Mobile UL 800 MHz,8-81-156,true,19,0.183276,4.0,0.045819,0.000000,true
